filename: GalbraithHeat2-23996-2-May_24_1723
subject: 23996
session: 2
date: May_24_1723

Absolute Time,Block,Trial,Color,Trial Time, Phase, Phase Time, Rating
220.93074403,1,4,3,34.188782966,safe,0.222112948541,41
220.961932611,1,4,3,34.2199694335,safe,0.253297605086,41
220.993188808,1,4,3,34.2512265367,safe,0.284555312013,41
221.024435648,1,4,3,34.282472773,safe,0.315800944343,41
221.055718712,1,4,3,34.3137561381,safe,0.347084611189,41
221.086948043,1,4,3,34.3449857717,safe,0.378314547008,41
221.11827548,1,4,3,34.3763138123,safe,0.409642889397,41
221.14950119,1,4,3,34.407539522,safe,0.440868900856,41
221.180766142,1,4,3,34.4388050772,safe,0.47213475802,41
221.211931781,1,4,3,34.4699683017,safe,0.503296473064,41
221.243234465,1,4,3,34.5012715894,safe,0.534600364743,41
221.2744481,1,4,3,34.5324858285,safe,0.565814603586,41
221.305714259,1,4,3,34.5637522892,safe,0.597081668209,41
221.336986757,1,4,3,34.5950247874,safe,0.628354166169,41
221.368248388,1,4,3,34.6262870221,safe,0.659616702935,41
221.399539602,1,4,3,34.6575791412,safe,0.690909425728,41
221.430678677,1,4,3,34.6887155001,safe,0.722043369431,41
221.461978947,1,4,3,34.7200160711,safe,0.753344846191,41
221.493233031,1,4,3,34.7512707594,safe,0.784599534469,41
221.524488021,1,4,3,34.7825260514,safe,0.815855430206,41
221.555745728,1,4,3,34.8137840601,safe,0.847113439115,41
221.587023056,1,4,3,34.8450619916,safe,0.878391672391,41
221.61829495,1,4,3,34.8763341878,safe,0.909664774314,41
221.649455458,1,4,3,34.9074919787,safe,0.940820452059,41
221.680747879,1,4,3,34.9387856072,safe,0.972114080563,41
221.711987474,1,4,3,34.9700249005,safe,1.00335397758,41
221.743235823,1,4,3,35.0012738535,safe,1.03460262856,41
221.762411845,1,4,3,35.0204498756,safe,1.05377895269,41
221.794618301,1,4,3,35.0526563316,safe,1.08598540863,41
221.825873593,1,4,3,35.0839122273,safe,1.11724160612,41
221.857516777,1,4,3,35.1155560145,safe,1.14888599701,41
221.888347954,1,4,3,35.1463844751,safe,1.17971264641,41
221.919640375,1,4,3,35.1776781033,safe,1.21100657666,41
221.950830465,1,4,3,35.2088681932,safe,1.24219727027,41
221.982114434,1,4,3,35.240152464,safe,1.27348184283,41
222.013385423,1,4,3,35.2714237545,safe,1.30475343531,41
222.044660034,1,4,3,35.3026992714,safe,1.3360292539,41
